ApplicationDocsID	ApplicationDocsTypeID	ApplNo	SubmissionType	SubmissionNo	ApplicationDocsTitle	ApplicationDocsURL	ApplicationDocsDate
80249	2	050689	SUPPL     	27	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/050689s027lbl.pdf	2024-11-20 00:00:00
80250	2	761151	SUPPL     	10	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761151s010lbl.pdf	2024-11-20 00:00:00
80251	2	020800	SUPPL     	52	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020800s052lbl.pdf	2024-11-20 00:00:00
80252	2	022580	SUPPL     	26	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022580s026lbl.pdf	2024-11-20 00:00:00
80253	2	217188	SUPPL     	9	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217188s009lbl.pdf	2024-11-20 00:00:00
80254	1	022137	SUPPL     	15	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022137Orig1s015ltr.pdf	2024-11-21 00:00:00
80255	1	022580	SUPPL     	26	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022580Orig1s026ltr.pdf	2024-11-21 00:00:00
80256	1	050750	SUPPL     	54	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/050750Orig1s054ltr.pdf	2024-11-21 00:00:00
80257	1	206256	SUPPL     	6	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/206256Orig1s006ltr.pdf	2024-11-21 00:00:00
80258	1	217188	SUPPL     	9	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/217188Orig1s009ltr.pdf	2024-11-21 00:00:00
80259	1	761151	SUPPL     	10	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/761151Orig1s010ltr.pdf	2024-11-21 00:00:00
80260	2	050750	SUPPL     	54	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/050750Orig1s054lbl.pdf	2024-11-21 00:00:00
80261	2	761416	ORIG      	1	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/761416Orig1s000Lbl.pdf	2024-11-21 00:00:00
80262	2	125522	SUPPL     	44	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125522s044lbl.pdf	2024-11-21 00:00:00
80263	2	125514	SUPPL     	164	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/125514s164lbl.pdf	2024-11-21 00:00:00
80264	1	020800	SUPPL     	52	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/020800Orig1s052ltr.pdf	2024-11-21 00:00:00
80265	1	050689	SUPPL     	27	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/050689Orig1s027ltr.pdf	2024-11-21 00:00:00
80266	1	125514	SUPPL     	164	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125514Orig1s164ltr.pdf	2024-11-21 00:00:00
80267	1	125522	SUPPL     	44	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/125522Orig1s044ltr.pdf	2024-11-21 00:00:00
80269	2	206947	SUPPL     	32	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/206947s032lbl.pdf	2024-11-21 00:00:00
80270	1	206947	SUPPL     	32	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/206947Orig1s032ltr.pdf	2024-11-21 00:00:00
80273	3	218718	ORIG      	1	0	https://www.accessdata.fda.gov/drugsatfda_docs/nda/2024/218718Orig1s000TOC.cfm	2024-11-22 00:00:00
80274	2	022360	SUPPL     	18	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022360Orig1s018lbl.pdf	2024-11-22 00:00:00
80275	1	018147	SUPPL     	53	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018147Orig1s053ltr.pdf	2024-11-22 00:00:00
80276	1	018185	SUPPL     	59	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018185Orig1s059ltr.pdf	2024-11-22 00:00:00
80277	1	018829	SUPPL     	25	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018829Orig1s025ltr.pdf	2024-11-22 00:00:00
80278	1	018841	SUPPL     	36	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018841Orig1s036ltr.pdf	2024-11-22 00:00:00
80279	1	018851	SUPPL     	29	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018851Orig1s029ltr.pdf	2024-11-22 00:00:00
80280	1	020607	SUPPL     	43	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/020607Orig1s043ltr.pdf	2024-11-22 00:00:00
80281	2	007337	SUPPL     	57	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/007337s057lbl.pdf	2024-11-22 00:00:00
80282	1	020776	SUPPL     	13	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/020776Orig1s013ltr.pdf	2024-11-22 00:00:00
80283	1	020938	SUPPL     	30	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/020938Orig1s030ltr.pdf	2024-11-22 00:00:00
80285	1	020998	SUPPL     	58	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/020998Orig1s058ltr.pdf	2024-11-22 00:00:00
80286	2	011483	SUPPL     	37	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/011483s037lbl.pdf	2024-11-22 00:00:00
80288	2	015034	SUPPL     	46	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/015034s046lbl.pdf	2024-11-22 00:00:00
80290	2	017581	SUPPL     	117	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017581s117,018164s067,020067s026lbl.pdf	2024-11-22 00:00:00
80291	8	017581	SUPPL     	117	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017581s117,018164s067,020067s026lbl.pdf#page=23	2024-11-22 00:00:00
80292	2	018164	SUPPL     	67	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017581s117,018164s067,020067s026lbl.pdf	2024-11-22 00:00:00
80293	8	018164	SUPPL     	67	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017581s117,018164s067,020067s026lbl.pdf#page=23	2024-11-22 00:00:00
80294	2	020067	SUPPL     	26	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017581s117,018164s067,020067s026lbl.pdf	2024-11-22 00:00:00
80295	8	020067	SUPPL     	26	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017581s117,018164s067,020067s026lbl.pdf#page=23	2024-11-22 00:00:00
80296	2	017814	SUPPL     	45	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017814s045lbl.pdf	2024-11-22 00:00:00
80297	8	017814	SUPPL     	45	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017814s045lbl.pdf#page=24	2024-11-22 00:00:00
80298	2	018332	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018332s043lbl.pdf	2024-11-22 00:00:00
80299	8	018332	SUPPL     	43	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018332s043lbl.pdf#page=25	2024-11-22 00:00:00
80300	2	018858	SUPPL     	49	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018858s049lbl.pdf	2024-11-22 00:00:00
80301	8	018858	SUPPL     	49	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018858s049lbl.pdf#page=27	2024-11-22 00:00:00
80302	1	021005	SUPPL     	25	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/021005Orig1s025ltr.pdf	2024-11-22 00:00:00
80303	1	021234	SUPPL     	24	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/021234Orig1s024ltr.pdf	2024-11-22 00:00:00
80304	1	021530	SUPPL     	20	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/021530Orig1s020ltr.pdf	2024-11-22 00:00:00
80305	1	021926	SUPPL     	19	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/021926Orig1s019ltr.pdf	2024-11-22 00:00:00
80306	1	022165	SUPPL     	16	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022165Orig1s016ltr.pdf	2024-11-22 00:00:00
80307	1	022202	SUPPL     	16	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022202Orig1s016ltr.pdf	2024-11-22 00:00:00
80308	1	022348	SUPPL     	27	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022348Orig1s027ltr.pdf	2024-11-22 00:00:00
80309	1	022360	SUPPL     	18	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022360Orig1s018ltr.pdf	2024-11-22 00:00:00
80310	1	022382	SUPPL     	22	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022382Orig1s022ltr.pdf	2024-11-22 00:00:00
80311	1	022511	SUPPL     	30	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022511Orig1s030ltr.pdf	2024-11-22 00:00:00
80312	1	022519	SUPPL     	14	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/022519Orig1s014ltr.pdf	2024-11-22 00:00:00
80313	1	204592	SUPPL     	14	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/204592Orig1s014ltr.pdf	2024-11-22 00:00:00
80314	1	204623	SUPPL     	13	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/204623Orig1s013ltr.pdf	2024-11-22 00:00:00
80315	1	205103	SUPPL     	10	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/205103Orig1s010ltr.pdf	2024-11-22 00:00:00
80316	1	206976	SUPPL     	16	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/206976Orig1s016ltr.pdf	2024-11-22 00:00:00
80317	1	207233	SUPPL     	5	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/207233Orig1s005ltr.pdf	2024-11-22 00:00:00
80318	1	211988	SUPPL     	18	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/211988Orig1s018ltr.pdf	2024-11-22 00:00:00
80319	1	212157	SUPPL     	3	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/212157Orig1s003ltr.pdf	2024-11-22 00:00:00
80320	1	217630	ORIG      	1	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/217630Orig1s000ltr.pdf	2024-11-22 00:00:00
80321	2	018965	SUPPL     	28	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018965s028lbl.pdf	2024-11-22 00:00:00
80322	8	018965	SUPPL     	28	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018965s028lbl.pdf#page=22	2024-11-22 00:00:00
80323	2	020353	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020353s041lbl.pdf	2024-11-22 00:00:00
80324	8	020353	SUPPL     	41	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020353s041lbl.pdf#page=21	2024-11-22 00:00:00
80325	2	209471	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/209471s001lbl.pdf	2024-11-22 00:00:00
80326	8	209471	SUPPL     	1	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/209471s001lbl.pdf#page=28	2024-11-22 00:00:00
80327	2	213426	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/213426s003lbl.pdf	2024-11-22 00:00:00
80328	8	213426	SUPPL     	3	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/213426s003lbl.pdf#page=57	2024-11-22 00:00:00
80329	2	217202	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217202s000lbl.pdf	2024-11-25 00:00:00
80330	2	216540	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/216540s000lbl.pdf	2024-11-25 00:00:00
80331	2	020397	SUPPL     	29	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/020397Orig1s029,021447Orig1s017lbl.pdf	2025-01-21 00:00:00
80332	2	021447	SUPPL     	17	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2025/020397Orig1s029,021447Orig1s017lbl.pdf	2025-01-21 00:00:00
80333	2	761263	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761263s005lbl.pdf	2024-11-25 00:00:00
80334	1	007337	SUPPL     	57	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/007337Orig1s057ltr.pdf	2024-11-25 00:00:00
80336	1	011702	SUPPL     	41	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/011702Orig1s041ltr.pdf	2024-11-25 00:00:00
80337	1	015034	SUPPL     	46	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/015034Orig1s046ltr.pdf	2024-11-25 00:00:00
80338	1	016059	SUPPL     	102	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/016059Orig1s102ltr.pdf	2024-11-25 00:00:00
80339	1	017604	SUPPL     	54	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/017604Orig1s054ltr.pdf	2024-11-25 00:00:00
80340	1	017814	SUPPL     	45	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/017814Orig1s045ltr.pdf	2024-11-25 00:00:00
80341	1	018332	SUPPL     	43	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018332Orig1s043ltr.pdf	2024-11-25 00:00:00
80342	2	204370	SUPPL     	12	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/204370s012lbl.pdf	2024-11-25 00:00:00
80343	1	018858	SUPPL     	49	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018858Orig1s049ltr.pdf	2024-11-25 00:00:00
80344	8	204370	SUPPL     	12	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/204370s012lbl.pdf#page=46	2024-11-25 00:00:00
80345	1	018965	SUPPL     	28	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/018965Orig1s028ltr.pdf	2024-11-25 00:00:00
80346	1	020353	SUPPL     	41	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/020353Orig1s041ltr.pdf	2024-11-25 00:00:00
80347	1	209471	SUPPL     	1	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/209471Orig1s001ltr.pdf	2024-11-25 00:00:00
80348	1	213426	SUPPL     	3	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/213426Orig1s003ltr.pdf	2024-11-25 00:00:00
80349	1	215320	SUPPL     	1	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/215320Orig1s001ltr.pdf	2024-11-25 00:00:00
80350	1	217927	SUPPL     	2	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/217927Orig1s002ltr.pdf	2024-11-25 00:00:00
80351	1	017581	SUPPL     	117	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/017581Orig1s117,018164Orig1s067,020067Orig1s026ltr.pdf	2024-11-25 00:00:00
80352	1	018164	SUPPL     	67	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/017581Orig1s117,018164Orig1s067,020067Orig1s026ltr.pdf	2024-11-25 00:00:00
80353	1	020067	SUPPL     	26	0	https://www.accessdata.fda.gov/drugsatfda_docs/appletter/2024/017581Orig1s117,018164Orig1s067,020067Orig1s026ltr.pdf	2024-11-25 00:00:00
80354	2	212862	SUPPL     	8	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212862s008lbl.pdf	2024-11-25 00:00:00
80355	8	212862	SUPPL     	8	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212862s008lbl.pdf#page=27	2024-11-25 00:00:00
80356	2	761115	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761115s058lbl.pdf	2024-11-25 00:00:00
80357	2	761170	SUPPL     	7	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/761170s007lbl.pdf	2024-11-25 00:00:00
80358	2	219097	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/219097s000lbl.pdf	2024-11-25 00:00:00
80359	2	215320	SUPPL     	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/215320s001lbl.pdf	2024-11-25 00:00:00
80360	2	217927	SUPPL     	2	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217927s002lbl.pdf	2024-11-25 00:00:00
80361	8	217927	SUPPL     	2	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217927s002lbl.pdf#page=24	2024-11-25 00:00:00
80362	2	011702	SUPPL     	41	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/011702s041lbl.pdf	2024-11-25 00:00:00
80363	2	016059	SUPPL     	102	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/016059s102lbl.pdf	2024-11-25 00:00:00
80364	8	016059	SUPPL     	102	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/016059s102lbl.pdf#page=25	2024-11-25 00:00:00
80365	2	017604	SUPPL     	54	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017604s054lbl.pdf	2024-11-25 00:00:00
80366	8	017604	SUPPL     	54	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/017604s054lbl.pdf#page=16	2024-11-25 00:00:00
80367	2	018147	SUPPL     	53	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018147s053lbl.pdf	2024-11-25 00:00:00
80368	8	018147	SUPPL     	53	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018147s053lbl.pdf#page=21	2024-11-25 00:00:00
80369	2	018185	SUPPL     	59	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018185s059lbl.pdf	2024-11-25 00:00:00
80370	8	018185	SUPPL     	59	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018185s059lbl.pdf#page=26	2024-11-25 00:00:00
80371	2	018829	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018829s025lbl.pdf	2024-11-25 00:00:00
80372	8	018829	SUPPL     	25	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018829s025lbl.pdf#page=18	2024-11-25 00:00:00
80373	2	021005	SUPPL     	25	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/021005s025lbl.pdf	2024-11-25 00:00:00
80374	2	018841	SUPPL     	36	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018841s036lbl.pdf	2024-11-25 00:00:00
80375	8	018841	SUPPL     	36	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018841s036lbl.pdf#page=25	2024-11-25 00:00:00
80376	2	018851	SUPPL     	29	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018851s029lbl.pdf	2024-11-25 00:00:00
80377	8	018851	SUPPL     	29	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/018851s029lbl.pdf#page=24	2024-11-25 00:00:00
80378	2	020776	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020776s013lbl.pdf	2024-11-25 00:00:00
80379	8	020776	SUPPL     	13	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020776s013lbl.pdf#page=22	2024-11-25 00:00:00
80380	2	020938	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020938s030lbl.pdf	2024-11-25 00:00:00
80381	8	020938	SUPPL     	30	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020938s030lbl.pdf#page=16	2024-11-25 00:00:00
80382	2	020998	SUPPL     	58	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020998s058lbl.pdf	2024-11-25 00:00:00
80383	8	020998	SUPPL     	58	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020998s058lbl.pdf#page=41	2024-11-25 00:00:00
80384	2	021234	SUPPL     	24	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/021234s024lbl.pdf	2024-11-25 00:00:00
80385	8	021234	SUPPL     	24	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/021234s024lbl.pdf#page=24	2024-11-25 00:00:00
80386	2	021530	SUPPL     	20	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/021530s020lbl.pdf	2024-11-25 00:00:00
80387	8	021530	SUPPL     	20	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/021530s020lbl.pdf#page=16	2024-11-25 00:00:00
80388	2	022202	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022202s016lbl.pdf	2024-11-25 00:00:00
80389	8	022202	SUPPL     	16	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022202s016lbl.pdf#page=24	2024-11-25 00:00:00
80390	2	022348	SUPPL     	27	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022348s027lbl.pdf	2024-11-25 00:00:00
80391	2	022382	SUPPL     	22	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022382s022lbl.pdf	2024-11-25 00:00:00
80392	8	022382	SUPPL     	22	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022382s022lbl.pdf#page=22	2024-11-25 00:00:00
80393	2	204592	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/204592s014lbl.pdf	2024-11-25 00:00:00
80394	8	204592	SUPPL     	14	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/204592s014lbl.pdf#page=26	2024-11-25 00:00:00
80395	2	204623	SUPPL     	13	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/204623s013lbl.pdf	2024-11-25 00:00:00
80396	8	204623	SUPPL     	13	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/204623s013lbl.pdf#page=20	2024-11-25 00:00:00
80397	2	206976	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/206976s016lbl.pdf	2024-11-25 00:00:00
80398	8	206976	SUPPL     	16	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/206976s016lbl.pdf#page=21	2024-11-25 00:00:00
80399	2	207233	SUPPL     	5	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/207233s005lbl.pdf	2024-11-25 00:00:00
80400	8	207233	SUPPL     	5	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/207233s005lbl.pdf#page=24	2024-11-25 00:00:00
80401	2	211988	SUPPL     	18	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/211988s018lbl.pdf	2024-11-25 00:00:00
80402	2	022165	SUPPL     	16	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022165s016lbl.pdf	2024-11-25 00:00:00
80403	8	022165	SUPPL     	16	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022165s016lbl.pdf#page=22	2024-11-25 00:00:00
80404	2	212157	SUPPL     	3	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212157s003lbl.pdf	2024-11-25 00:00:00
80405	8	212157	SUPPL     	3	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/212157s003lbl.pdf#page=26	2024-11-25 00:00:00
80406	2	021926	SUPPL     	19	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/021926s019lbl.pdf	2024-11-25 00:00:00
80407	8	021926	SUPPL     	19	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/021926s019lbl.pdf#page=32	2024-11-25 00:00:00
80408	2	217630	ORIG      	1	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/217630s000lbl.pdf	2024-11-25 00:00:00
80409	2	020607	SUPPL     	43	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020607s043lbl.pdf	2024-11-25 00:00:00
80410	8	020607	SUPPL     	43	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/020607s043lbl.pdf#page=33	2024-11-25 00:00:00
80411	2	022511	SUPPL     	30	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022511s030lbl.pdf	2024-11-25 00:00:00
80412	8	022511	SUPPL     	30	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022511s030lbl.pdf#page=40	2024-11-25 00:00:00
80413	2	022519	SUPPL     	14	0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022519s014lbl.pdf	2024-11-25 00:00:00
80414	8	022519	SUPPL     	14	0	https://www.accessdata.fda.gov/drugsatfda_docs/label/2024/022519s014lbl.pdf#page=25	2024-11-25 00:00:00
